,movieId,title,ratingsCount,averageRating
7537,85295,Scooby-Doo! Curse of the Lake Monster (2010),1,5.0
7538,85316,Winnie the Pooh and Tigger Too (1974),1,3.5
7539,85334,Hard Ticket to Hawaii (1987),1,0.5
7540,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),7,4.357143
7541,85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),3,3.5
7542,85367,Just Go with It (2011),7,3.2142856
7543,85394,Cave of Forgotten Dreams (2010),1,3.0
7544,85397,Red Riding Hood (2011),2,3.5
7545,85399,"Big Mommas: Like Father, Like Son (2011)",1,1.0
7546,85401,Super (2010),5,2.9
7547,85412,"Troll Hunter, The (Trolljegeren) (2010)",2,3.75
7548,85414,Source Code (2011),34,3.6029413
7549,85438,Jane Eyre (2011),1,3.0
7550,85510,Sucker Punch (2011),12,3.125
7551,85736,BURN-E (2008),3,4.5
7552,85774,Senna (2010),6,3.75
7553,85780,Family Guy Presents: It's a Trap (2010),6,3.5833333
7554,85788,Insidious (2010),3,2.6666667
7555,85796,Hobo with a Shotgun (2011),4,2.375
7556,85881,Win Win (2011),6,3.75
7557,85885,Room in Rome (Habitación en Roma) (2010),2,2.75
7558,86000,Boy (2010),1,4.0
7559,86014,Diary of a Wimpy Kid: Rodrick Rules (2011),1,3.5
7560,86028,Henry's Crime (2010),1,2.0
7561,86059,Hop (2011),2,2.75
7562,86066,Playing the Victim (Izobrazhaya zhertvu) (2006),1,4.0
7563,86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),1,0.5
7564,86142,13 Assassins (Jûsan-nin no shikaku) (2010),4,4.0
7565,86190,Hanna (2011),11,3.3181818
7566,86237,Connections (1978),1,5.0
7567,86279,Into Eternity (2010),1,3.5
7568,86286,Daffy Duck's Quackbusters (1988),1,2.0
7569,86290,American: The Bill Hicks Story (2009),3,4.0
7570,86293,Arthur (2011),6,3.0
7571,86295,Scream 4 (2011),3,2.6666667
7572,86298,Rio (2011),8,3.125
7573,86320,Melancholia (2011),7,3.0714285
7574,86332,Thor (2011),34,3.514706
7575,86345,Louis C.K.: Hilarious (2010),9,4.0555553
7576,86347,Louis C.K.: Chewed Up (2008),7,3.2857144
7577,86355,Atlas Shrugged: Part 1 (2011),1,2.0
7578,86377,Louis C.K.: Shameless (2007),7,4.0
7579,86487,Mildred Pierce (2011),1,4.5
7580,86504,Voices from the List (2004),5,4.3
7581,86548,Water for Elephants (2011),4,3.375
7582,86593,African Cats (2011),1,2.5
7583,86628,Kill the Irishman (2011),2,4.0
7584,86644,"Fast Five (Fast and the Furious 5, The) (2011)",10,3.05
7585,86668,Louis Theroux: Law & Disorder (2008),1,5.0
7586,86721,Idiots and Angels (2008),1,5.0
7587,86781,Incendies (2010),5,4.4
7588,86815,Soul Surfer (2011),1,3.5
7589,86817,Something Borrowed (2011),2,3.25
7590,86833,Bridesmaids (2011),21,3.7619047
7591,86835,Priest (2011),3,3.0
7592,86864,Mothra (Mosura) (1961),1,3.0
7593,86880,Pirates of the Caribbean: On Stranger Tides (2011),24,3.2291667
7594,86882,Midnight in Paris (2011),25,3.56
7595,86892,The Man from Nowhere (2010),3,4.5
7596,86898,"Tree of Life, The (2011)",2,4.0
7597,86911,"Hangover Part II, The (2011)",15,3.2666667
7598,86922,Nothing to Declare (Rien à déclarer) (2010),1,4.0
7599,86960,Across the Hall (2009),1,2.0
7600,87028,"Roommate, The (2011)",1,2.0
7601,87192,Attack the Block (2011),6,3.5
7602,87194,The Way (2010),2,3.5
7603,87197,Let the Bullets Fly (2010),1,3.0
7604,87222,Kung Fu Panda 2 (2011),17,3.3235295
7605,87232,X-Men: First Class (2011),43,3.7906976
7606,87234,Submarine (2010),3,4.1666665
7607,87287,American Grindhouse (2010),1,4.0
7608,87298,Everything Must Go (2010),3,2.6666667
7609,87304,Beginners (2010),4,3.625
7610,87306,Super 8 (2011),21,3.5952382
7611,87413,Bernie (1996),2,1.75
7612,87430,Green Lantern (2011),10,2.35
7613,87444,Elektra Luxx (2010),2,2.5
7614,87483,Mr. Popper's Penguins (2011),5,2.7
7615,87485,Bad Teacher (2011),9,2.8888888
7616,87520,Transformers: Dark of the Moon (2011),11,2.3636363
7617,87522,Larry Crowne (2011),2,2.75
7618,87529,Your Highness (2011),9,3.1111112
7619,87660,Too Big to Fail (2011),1,4.5
7620,87785,Takers (2010),2,2.75
7621,87834,My Life as McDull (Mak dau goo si) (2001),1,5.0
7622,87867,Zookeeper (2011),4,2.75
7623,87869,Horrible Bosses (2011),24,3.4375
7624,87876,Cars 2 (2011),3,3.1666667
7625,87960,Between the Folds (2008),1,3.0
7626,88069,Delhi Belly (2011),1,4.0
7627,88094,Upside Down: The Creation Records Story (2010),1,3.0
7628,88108,Monte Carlo (2011),1,3.0
7629,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),50,3.91
7630,88129,Drive (2011),32,3.765625
7631,88140,Captain America: The First Avenger (2011),32,3.546875
7632,88163,"Crazy, Stupid, Love. (2011)",31,3.983871
7633,88179,One Day (2011),1,3.5
7634,88235,"Guard, The (2011)",4,3.625
7635,88267,Winnie the Pooh (2011),1,3.0
7636,88272,"Woman, The (2011)",2,3.5
7637,88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",1,3.0
7638,88345,Mike's New Car (2002),1,4.0
7639,88356,"Smurfs, The (2011)",4,1.875
7640,88405,Friends with Benefits (2011),20,3.05
7641,88448,Paper Birds (Pájaros de papel) (2010),1,5.0
7642,88515,Blitz (2011),1,3.0
7643,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",1,2.5
7644,88672,Our Idiot Brother (2011),2,3.25
7645,88697,SUBWAYStories: Tales from the Underground (1997),1,2.5
7646,88699,Death Race 2 (2010),2,3.5
7647,88744,Rise of the Planet of the Apes (2011),27,3.4629629
7648,88746,Terri (2011),2,3.5
7649,88785,"Change-Up, The (2011)",10,2.85
7650,88810,"Help, The (2011)",21,3.8333333
7651,88812,30 Minutes or Less (2011),6,2.6666667
7652,88911,My Afternoons with Margueritte (La tête en friche) (2010),1,3.0
7653,88932,Final Destination 5 (2011),1,4.5
7654,88954,"Very Harold & Kumar 3D Christmas, A (2011)",2,3.25
7655,89028,Don't Be Afraid of the Dark (2010),2,3.0
7656,89030,Fright Night (2011),2,3.25
7657,89039,Another Earth (2011),1,4.5
7658,89047,Hesher (2010),1,4.0
7659,89072,Stake Land (2010),1,4.0
7660,89085,"Debt, The (2011)",1,2.5
7661,89087,Colombiana (2011),6,2.5
7662,89090,Bill Cunningham New York (2011),1,4.5
7663,89118,"Skin I Live In, The (La piel que habito) (2011)",4,3.0
7664,89190,Conan the Barbarian (2011),2,1.75
7665,89208,Walled In (2009),1,3.5
7666,89281,Birdemic: Shock and Terror (2010),1,3.5
7667,89305,"Inbetweeners Movie, The (2011)",3,3.6666667
7668,89343,Red State (2011),1,3.0
7669,89386,Pearl Jam Twenty (2011),1,0.5
7670,89388,I Don't Know How She Does It (2011),1,1.5
7671,89427,Shark Night 3D (2011),1,1.5
7672,89470,Contagion (2011),12,3.7083333
7673,89492,Moneyball (2011),26,3.8846154
7674,89580,Neds (2010),1,4.0
7675,89582,Cold Fish (Tsumetai nettaigyo) (2010),2,4.5
7676,89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),1,3.5
7677,89678,Northanger Abbey (2007),1,4.0
7678,89745,"Avengers, The (2012)",69,3.8695652
7679,89753,Tinker Tailor Soldier Spy (2011),8,3.8125
7680,89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",3,4.3333335
7681,89761,"Dangerous Method, A (2011)",2,3.0
7682,89774,Warrior (2011),11,3.7272727
7683,89804,"Ides of March, The (2011)",9,3.2222223
7684,89837,Kill List (2011),1,4.5
7685,89840,Killer Elite (2011),3,2.8333333
7686,89862,Bellflower (2011),1,3.5
7687,89864,50/50 (2011),19,3.631579
7688,89898,Generation P (2011),1,3.5
7689,89904,The Artist (2011),11,4.0454545
7690,89939,Gigi (1949),2,3.75
7691,89945,BlinkyTM (2011),1,3.0
7692,90057,Take Shelter (2011),2,3.75
7693,90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),1,3.5
7694,90245,Antonio Gaudí (1985),1,4.0
7695,90249,Real Steel (2011),6,3.0
7696,90343,Footloose (2011),2,2.75
7697,90345,"Thing, The (2011)",4,3.5
7698,90353,Beautiful Boy (2010),1,4.0
7699,90357,Tyrannosaur (2011),1,3.5
7700,90374,Martha Marcy May Marlene (2011),2,3.75
7701,90376,We Need to Talk About Kevin (2011),4,3.5
7702,90384,Behind Enemy Lines II: Axis of Evil (2006),1,2.0
7703,90403,"Three Musketeers, The (2011)",3,3.1666667
7704,90405,In Time (2011),14,3.392857
7705,90428,Margaret (2011),1,3.0
7706,90430,Carnage (2011),4,4.0
7707,90439,Margin Call (2011),7,3.7857144
7708,90469,Paranormal Activity 3 (2011),2,3.5
7709,90471,Puncture (2011),2,3.0
7710,90522,Johnny English Reborn (2011),6,3.0
7711,90524,Abduction (2011),1,3.5
7712,90528,This Must Be the Place (2011),1,3.5
7713,90531,Shame (2011),4,3.75
7714,90576,What's Your Number? (2011),1,4.5
7715,90600,Headhunters (Hodejegerne) (2011),5,3.6
7716,90603,Batman: Year One (2011),3,3.6666667
7717,90630,Miss Representation (2011),1,3.5
7718,90647,Puss in Boots (2011),8,3.5625
7719,90717,Tower Heist (2011),4,3.5
7720,90719,J. Edgar (2011),1,2.5
7721,90738,"Double, The (2011)",1,1.5
7722,90746,"Adventures of Tintin, The (2011)",12,3.5
7723,90769,Starsuckers (2009),1,4.0
7724,90809,Tomboy (2011),1,3.0
7725,90863,George Harrison: Living in the Material World (2011),1,4.0
7726,90866,Hugo (2011),18,3.75
7727,90888,Immortals (2011),3,2.6666667
7728,90890,Jack and Jill (2011),5,2.3
7729,90943,Into the Abyss (2011),1,5.0
7730,90945,"Sign of Four, The (1987)",1,3.0
7731,91077,"Descendants, The (2011)",11,4.0
7732,91079,Like Crazy (2011),2,2.5
7733,91094,"Muppets, The (2011)",10,2.6
7734,91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",7,2.2142856
7735,91126,War Horse (2011),3,3.0
7736,91128,"Rum Diary, The (2011)",6,3.5833333
7737,91233,Lifted (2006),1,4.0
7738,91261,Hipsters (Stilyagi) (2008),1,3.5
7739,91266,Another Cinderella Story (2008),1,2.5
7740,91273,Bunraku (2010),1,1.5
7741,91323,"Sitter, The (2011)",5,2.9
7742,91325,Extremely Loud and Incredibly Close (2011),2,2.75
7743,91337,Play the Game (2009),1,4.0
7744,91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),2,3.75
7745,91355,Asterix and the Vikings (Astérix et les Vikings) (2006),1,5.0
7746,91386,Happy Feet Two (2011),1,5.0
7747,91414,Arthur Christmas (2011),1,0.5
7748,91470,Violet & Daisy (2011),2,3.0
7749,91483,Bullet to the Head (2012),1,1.5
7750,91485,"Expendables 2, The (2012)",10,3.5
7751,91488,"Snowman, The (1982)",2,3.75
7752,91500,The Hunger Games (2012),54,3.4351852
7753,91529,"Dark Knight Rises, The (2012)",76,3.993421
7754,91535,"Bourne Legacy, The (2012)",18,3.1388888
7755,91542,Sherlock Holmes: A Game of Shadows (2011),38,3.7631578
7756,91571,Coriolanus (2011),1,2.5
7757,91622,Young Adult (2011),2,2.25
7758,91628,New Year's Eve (2011),3,2.0
7759,91630,Mission: Impossible - Ghost Protocol (2011),22,3.659091
7760,91653,We Bought a Zoo (2011),5,3.3
7761,91658,"Girl with the Dragon Tattoo, The (2011)",42,3.4880953
7762,91660,"Darkest Hour, The (2011)",2,2.5
7763,91666,Last Holiday (1950),1,4.0
7764,91671,Alvin and the Chipmunks: Chipwrecked (2011),2,1.0
7765,91688,Salvation Boulevard (2011),1,1.5
7766,91690,Friends with Kids (2011),3,3.6666667
7767,91784,Girl Walks Into a Bar (2011),1,4.5
7768,91842,Contraband (2012),2,3.0
7769,91860,"Way South, The (De weg naar het zuiden) (1981)",1,4.0
7770,91869,Being Elmo: A Puppeteer's Journey (2011),1,3.5
7771,91873,Joyful Noise (2012),1,1.5
7772,91890,"Iron Lady, The (2011)",1,3.0
7773,91935,Albatross (2011),1,2.5
7774,91947,"Revenant, The (2009)",1,4.5
7775,91974,Underworld: Awakening (2012),5,3.8
7776,91976,"Grey, The (2012)",6,2.9166667
7777,91978,Man on a Ledge (2012),3,3.1666667
7778,91981,Sacrifice (Zhao shi gu er) (2010),1,2.5
7779,92008,Haywire (2011),3,2.8333333
7780,92046,Contact High (2009),1,3.0
7781,92048,"Whistleblower, The (2010)",2,3.25
7782,92094,Einstein and Eddington (2008),1,3.5
7783,92192,Apollo 18 (2011),1,2.0
7784,92198,Seeking Justice (2011),1,2.0
7785,92234,Red Tails (2012),1,1.5
7786,92243,"Flowers of War, The (Jin líng shí san chai) (2011)",1,4.5
7787,92259,Intouchables (2011),37,4.108108
7788,92264,One for the Money (2012),2,2.0
7789,92309,"Innkeepers, The (2011)",2,2.75
7790,92348,Puss in Boots (Nagagutsu o haita neko) (1969),1,4.0
7791,92391,Grave Encounters (2011),3,3.1666667
7792,92420,Chronicle (2012),8,3.375
7793,92422,"Woman in Black, The (2012)",2,3.75
7794,92427,Woman in Love (Rubbeldiekatz) (2011),1,1.0
7795,92439,"Art of Getting By, The (2011)",2,3.0
7796,92475,All Watched Over by Machines of Loving Grace (2011),2,4.25
7797,92494,Dylan Moran: Monster (2004),1,5.0
7798,92507,Safe House (2012),4,3.375
7799,92509,"Vow, The (2012)",3,2.6666667
7800,92535,Louis C.K.: Live at the Beacon Theater (2011),10,4.3
7801,92637,Pitfall (Otoshiana) (1962),1,3.5
7802,92643,Monsieur Lazhar (2011),2,4.5
7803,92665,"For a Good Time, Call... (2012)",1,2.5
7804,92674,Janie Jones (2010),1,2.5
7805,92681,Journey 2: The Mysterious Island (2012),1,0.5
7806,92694,Perfect Sense (2011),2,4.25
7807,92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),1,2.0
7808,92760,"Atomic Brain, The (1963)",1,3.5
7809,92938,Ghost Rider: Spirit of Vengeance (2012),5,1.6
7810,92954,Prayers for Bobby (2009),1,3.5
7811,93006,"Very Potter Musical, A (2009)",2,4.25
7812,93008,"Very Potter Sequel, A (2010)",1,5.0
7813,93022,Miss Nobody (2010),1,5.0
7814,93040,"Civil War, The (1990)",1,4.0
7815,93114,Ro.Go.Pa.G. (1963),1,3.0
7816,93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",1,3.5
7817,93139,Mega Shark vs. Crocosaurus (2010),1,1.5
7818,93193,Red Hill (2010),1,3.0
7819,93208,Mickey's The Prince and the Pauper (1990),1,2.0
7820,93242,Gone (2012),1,1.5
7821,93270,Project X (2012),8,2.0625
7822,93272,Dr. Seuss' The Lorax (2012),5,3.1
7823,93287,"Big Year, The (2011)",4,3.75
7824,93297,Act of Valor (2012),2,3.75
7825,93320,Trailer Park Boys (1999),1,5.0
7826,93326,This Means War (2012),11,2.6363637
7827,93363,John Carter (2012),11,3.090909
7828,93443,Goon (2011),4,3.25
7829,93502,"Ledge, The (2011)",1,2.5
7830,93510,21 Jump Street (2012),26,3.8653846
7831,93512,"Jeff, Who Lives at Home (2012)",1,4.0
7832,93563,Lockout (2012),3,3.1666667
7833,93598,"Snowtown (Snowtown Murders, The) (2011)",1,2.5
7834,93610,Space Battleship Yamato (2010),1,3.0
7835,93721,Jiro Dreams of Sushi (2011),5,4.1
7836,93723,Damsels in Distress (2011),2,2.25
7837,93740,Salmon Fishing in the Yemen (2011),1,1.5
7838,93766,Wrath of the Titans (2012),4,2.625
7839,93790,Detachment (2011),1,4.0
7840,93805,Iron Sky (2012),2,3.75
7841,93819,Absentia (2011),1,3.5
7842,93831,American Reunion (American Pie 4) (2012),4,2.625
7843,93838,The Raid: Redemption (2011),9,4.3333335
7844,93840,"Cabin in the Woods, The (2012)",22,4.0227275
7845,93855,God Bless America (2011),1,4.5
7846,93980,"Three Stooges, The (2012)",2,1.25
7847,93982,"Raven, The (2012)",1,2.0
7848,93988,North & South (2004),1,4.5
7849,94011,"Big Bang, The (2011)",1,1.5
7850,94015,Mirror Mirror (2012),4,3.0
7851,94018,Battleship (2012),3,2.3333333
7852,94070,"Best Exotic Marigold Hotel, The (2011)",4,3.875
7853,94122,Comic-Con Episode IV: A Fan's Hope (2011),1,2.0
7854,94130,Bully (2011),2,3.5
7855,94150,Hysteria (2011),2,4.0
7856,94160,Dante's Inferno: An Animated Epic (2010),1,3.0
7857,94262,"Atomic Submarine, The (1959)",1,3.0
7858,94266,"Five-Year Engagement, The (2012)",4,2.5
7859,94323,Think Like a Man (2012),2,2.5
7860,94325,"Lucky One, The (2012)",1,4.0
7861,94405,Safe (2012),2,3.5
7862,94478,Dark Shadows (2012),6,2.5
7863,94494,96 Minutes (2011) ,1,2.5
7864,94503,"Decoy Bride, The (2011)",3,3.6666667
7865,94661,Rocket Singh: Salesman of the Year (2009),1,4.0
7866,94677,"Dictator, The (2012)",17,3.5588236
7867,94735,Walking with Monsters (2005),1,4.0
7868,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),18,3.2777777
7869,94780,Snow White and the Huntsman (2012),6,2.8333333
7870,94799,Sound of My Voice (2011),1,3.5
7871,94810,Eva (2011),1,5.0
7872,94833,"Pirates! Band of Misfits, The (2012)",3,3.3333333
7873,94864,Prometheus (2012),27,3.2962964
7874,94867,"Pact, The (2012)",1,3.5
7875,94896,Bernie (2011),2,3.5
7876,94919,Inhale (2010),1,2.5
7877,94931,Take This Waltz (2011),1,3.5
7878,94953,Wanderlust (2012),5,3.0
7879,94959,Moonrise Kingdom (2012),29,3.775862
7880,94985,Get the Gringo (2012),3,3.8333333
7881,95004,Superman/Doomsday (2007) ,1,4.0
7882,95067,"Thousand Words, A (2012)",3,2.8333333
7883,95088,Safety Not Guaranteed (2012),6,3.75
7884,95105,Madagascar 3: Europe's Most Wanted (2012),9,3.3888888
7885,95135,Your Sister's Sister (2011),1,4.0
7886,95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),1,3.5
7887,95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),2,3.25
7888,95149,Superman/Batman: Public Enemies (2009),1,5.0
7889,95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),1,3.5
7890,95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),1,4.0
7891,95167,Brave (2012),30,3.4666667
7892,95170,Beauty and the Beast: The Enchanted Christmas (1997),1,4.0
7893,95175,Front of the Class (2008),1,5.0
7894,95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),2,3.0
7895,95193,Pocahontas II: Journey to a New World (1998) ,1,2.0
7896,95199,What to Expect When You're Expecting (2012),1,3.0
7897,95201,To Rome with Love (2012),1,3.0
7898,95207,Abraham Lincoln: Vampire Hunter (2012),6,2.75
7899,95218,First Position (2011),1,3.5
7900,95307,Rock of Ages (2012),4,2.75
7901,95309,Seeking a Friend for the End of the World (2012),3,4.1666665
7902,95311,Presto (2008),1,5.0
7903,95313,Jack-Jack Attack (2005),1,4.5
7904,95377,One Man Band (2005),3,3.8333333
7905,95441,Ted (2012),21,3.2857144
7906,95449,Magic Mike (2012),5,2.7
7907,95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),1,4.0
7908,95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),2,4.0
7909,95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),2,3.75
7910,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),1,4.0
7911,95508,Cleanskin (2012),1,3.5
7912,95510,"Amazing Spider-Man, The (2012)",30,3.25
7913,95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),1,4.0
7914,95543,Ice Age 4: Continental Drift (2012),6,2.9166667
7915,95558,Beasts of the Southern Wild (2012),7,3.357143
7916,95583,Savages (2012),2,2.75
7917,95624,"Firm, The (2009)",1,3.0
7918,95633,Spirit Camp (2009),1,4.5
7919,95654,Geri's Game (1997),3,4.1666665
7920,95690,Some Guy Who Kills People (2011),1,4.5
7921,95717,Treasure Island (2012),1,2.0
7922,95720,"Watch, The (2012)",9,3.0
7923,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",1,3.0
7924,95744,2 Days in New York (2012),1,2.5
7925,95761,Killer Joe (2011),1,4.5
7926,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),1,4.0
7927,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),1,4.0
7928,95796,Anaconda: The Offspring (2008),1,0.5
7929,95839,"Christmas Carol, A (1999)",1,3.0
7930,95843,Goodbye Charlie (1964),1,5.0
7931,95858,For the Birds (2000),5,3.9
7932,95873,Ruby Sparks (2012),4,3.5
7933,95875,Total Recall (2012),8,3.1875
7934,95939,"Angels' Share, The (2012)",1,4.0
7935,95949,"Immature, The (Immaturi) (2011)",1,3.5
7936,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),1,4.0
7937,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),2,3.25
7938,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),1,2.0
7939,96020,Sidewalls (Medianeras) (2011),3,3.6666667
7940,96079,Skyfall (2012),50,3.81
7941,96084,Hands Over the City (Le mani sulla città) (1963),1,4.5
7942,96110,"Campaign, The (2012)",9,3.4444444
7943,96114,Brake (2012),1,2.0
7944,96121,Hope Springs (2012),1,1.0
7945,96150,"Queen of Versailles, The (2012)",1,2.0
7946,96281,ParaNorman (2012),2,3.5
7947,96283,Diary of a Wimpy Kid: Dog Days (2012),1,3.0
7948,96373,Broken (2012),1,4.5
7949,96411,6 Days to Air: The Making of South Park (2011),1,4.0
7950,96417,Premium Rush (2012),5,3.2
7951,96430,"Odd Life of Timothy Green, The (2012)",1,5.0
7952,96432,Lawless (2012),4,3.625
7953,96448,Piranha 3DD (a.k.a. Piranha DD) (2012),3,2.1666667
7954,96471,Prime Suspect 3 (1993),1,3.0
7955,96488,Searching for Sugar Man (2012),4,4.25
7956,96518,Prime Suspect 6: The Last Witness (2003),1,3.0
7957,96520,Prime Suspect: The Lost Child (1995),1,2.0
7958,96530,Conception (2011),1,2.5
7959,96563,Paradise Lost 3: Purgatory (2011),1,4.0
7960,96567,"Words, The (2012)",1,4.0
7961,96588,Pitch Perfect (2012),20,3.625
7962,96606,Samsara (2011),3,3.8333333
7963,96608,Runaway Brain (1995) ,1,5.0
7964,96610,Looper (2012),32,3.640625
7965,96616,That's My Boy (2012),3,2.5
7966,96655,Robot & Frank (2012),3,3.0
7967,96691,Resident Evil: Retribution (2012),2,3.75
7968,96726,Lola Versus (2012),1,1.5
7969,96728,"Master, The (2012)",6,3.9166667
7970,96737,Dredd (2012),14,3.7142856
7971,96811,End of Watch (2012),6,3.9166667
7972,96815,V/H/S (2012),2,2.75
7973,96821,"Perks of Being a Wallflower, The (2012)",20,3.825
7974,96829,"Hunt, The (Jagten) (2012)",10,4.3
7975,96832,Holy Motors (2012),1,5.0
7976,96861,Taken 2 (2012),7,3.2857144
7977,96917,House at the End of the Street (2012),1,4.0
7978,96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),1,5.0
7979,96945,Love Lasts Three Years (L'amour dure trois ans) (2011),1,3.5
7980,96964,"Tall Man, The (2012)",1,1.5
7981,96975,LOL (2012),1,3.5
7982,97024,Rust and Bone (De rouille et d'os) (2012),1,0.5
7983,97168,Marley (2012),2,3.5
7984,97172,Frankenweenie (2012),2,2.5
7985,97188,Sinister (2012),1,4.0
7986,97194,"Thing: Terror Takes Shape, The (1998)",1,1.0
7987,97225,Hotel Transylvania (2012),11,3.409091
7988,97230,Side by Side (2012),1,3.0
7989,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),1,3.5
7990,97304,Argo (2012),28,3.982143
7991,97306,Seven Psychopaths (2012),15,3.4666667
7992,97328,Liberal Arts (2012),1,3.0
7993,97470,Catch .44 (2011),2,1.25
7994,97643,[REC]³ 3 Génesis (2012),2,3.0
7995,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),1,2.5
7996,97701,Paranormal Activity 4 (2012),1,3.0
7997,97742,Alex Cross (2012),1,1.5
7998,97752,Cloud Atlas (2012),19,3.7368422
7999,97757,'Hellboy': The Seeds of Creation (2004),1,4.0
8000,97785,Silent Hill: Revelation 3D (2012),1,3.0
8001,97836,Here Comes the Boom (2012),7,2.5714285
8002,97858,Mental (2012),1,2.0
8003,97860,Killing Them Softly (2012),4,3.125
8004,97866,"Imposter, The (2012)",2,4.75
8005,97870,"Sessions, The (Surrogate, The) (2012)",1,4.0
8006,97904,Smashed (2012),1,4.0
8007,97913,Wreck-It Ralph (2012),22,3.75
8008,97921,Silver Linings Playbook (2012),30,3.7166667
8009,97923,Flight (2012),9,3.5
8010,97936,Anna Karenina (2012),1,3.0
8011,97938,Life of Pi (2012),31,3.6290324
8012,97950,"Man with the Iron Fists, The (2012)",1,2.5
8013,97988,"Bay, The (2012)",1,2.5
8014,98061,Himizu (2011),1,3.5
8015,98083,Jackass 3.5 (2011),2,4.0
8016,98122,Indie Game: The Movie (2012),2,3.0
8017,98124,"Batman: The Dark Knight Returns, Part 1 (2012)",7,3.9285715
8018,98154,Lincoln (2012),4,4.5
8019,98160,Nature Calls (2012),1,1.5
8020,98175,Vamps (2012),1,1.5
8021,98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",4,1.875
8022,98230,10 Years (2011),1,3.5
8023,98239,Red Dawn (2012),2,2.25
8024,98243,Rise of the Guardians (2012),12,3.7916667
8025,98279,"Fantastic Fear of Everything, A (2012)",2,4.0
8026,98296,Deadfall (2012),1,1.5
8027,98361,Byzantium (2012),1,4.0
8028,98491,Paperman (2012),8,4.375
8029,98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",2,3.0
8030,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),1,3.0
8031,98585,Hitchcock (2012),5,3.5
8032,98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),1,4.5
8033,98607,Redline (2009),1,4.5
8034,98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),2,3.0
8035,98633,My Lucky Stars (Fuk sing go jiu) (1985),1,3.5
8036,98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",1,2.5
8037,98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1,2.5
8038,98809,"Hobbit: An Unexpected Journey, The (2012)",40,3.8125
8039,98836,Hyde Park on Hudson (2012),1,2.0
